item-name,item-body,label_int,label
list_of_string_app,"forall str1 str2,
  list_of_string (str1 ++ str2) = list_of_string str1 ++ list_of_string str2",1,Lemma
list_of_string_app_proof,"intros.
  induction str1.
  - simpl. reflexivity.
  - simpl. rewrite IHstr1. reflexivity.",0,Proof
list_of_string_cons,"forall a str1 a0 astr,
  list_of_string (String a str1) = a0 :: astr 
  <-> a = a0 /\ list_of_string str1 = astr",1,Lemma
list_of_string_cons_proof,"split; intros.
  - inversion H. auto.
  - destruct H. auto. simpl. rewrite H0.  rewrite H. reflexivity.",0,Proof
list_of_string_space,"list_of_string "" "" = ["" ""%char]",1,Lemma
list_of_string_space_proof,auto.,0,Proof
tokenize_helper_space_after,"forall c st (t1 : string),
  tokenize_helper c st (list_of_string t1) 
  = tokenize_helper c st (list_of_string (t1 ++ "" ""))",1,Lemma
tokenize_helper_space_after_proof,"intros.
  generalize dependent c.
  generalize dependent st.
  induction t1.
  - simpl. destruct st eqn:E.
    * reflexivity.
    * rewrite app_nil_r. reflexivity.
  - destruct (list_of_string (String a t1)) eqn:AT.
    * inversion AT.
    * intros.
      rewrite list_of_string_app. rewrite AT.
      inversion AT.
      subst.
      destruct a0; destruct b,b0,b1,b2,b3,b4,b5,b6;
      simpl; intros; rewrite list_of_string_app in IHt1;
      rewrite <- list_of_string_space; 
      try (apply IHt1);
      try (rewrite IHt1; reflexivity).",0,Proof
isCopySound,"parserSoundASP parseCopy ""_"" CPY",1,Lemma
isCopySound_proof,apply String.eqb_eq.,0,Proof
isSignSound,"parserSoundASP parseSign ""!"" SIG",1,Lemma
isSignSound_proof,soundParse.,0,Proof
isHashSound,"parserSoundASP parseHash ""#"" HSH",1,Lemma
isHashSound_proof,soundParse.,0,Proof
isNullSound,"parserSoundASP parseNull ""{}"" NULL",1,Lemma
isNullSound_proof,soundParse.,0,Proof
isLowerAlpha,"(c : ascii) : bool :=
  let n := nat_of_ascii c in
    andb (97 <=? n) (n <=? 122)",2,Definition
isLowerAlpha_proof,soundParse.,0,Proof
isAlpha,"(c : ascii) : bool :=
  let n := nat_of_ascii c in
    orb (andb (65 <=? n) (n <=? 90))
        (andb (97 <=? n) (n <=? 122))",2,Definition
isAlpha_proof,"intros t.
  induction t; intros.
  - destruct a.
    * exists 2. simpl. intros. qinv H. reflexivity.
    * exists 2. simpl. intros H. qinv H. reflexivity.
    * destruct a. destruct p.
      ** simpl.
      ** exists 2. destruct p. 
        *** destruct a.
          **** simpl. intros. discriminate.
          **** simpl. intros. 
  induction t.
  - simpl. destruct a. 
    * simpl. unfold tokenize. simpl. exists 10. simpl. reflexivity.
    * simpl. unfold tokenize. simpl. exists 10. reflexivity.
    * destruct a. admit. (* dies on computation? *)
    * simpl. unfold tokenize. simpl. exists 10. reflexivity.
    * simpl. unfold tokenize. simpl. exists 10. reflexivity.
  - induction p.
    * simpl. unfold tokenize. simpl. destruct IHt.
      exists (x + 2). simpl. admit.
    * admit.
  - simpl. unfold tokenize. simpl. destruct IHt1.
    destruct IHt2. exists (x + x0 + 2).
    simpl. admit.
  - simpl. destruct s.",0,Proof
isDigit,"(c : ascii) : bool :=
  let n := nat_of_ascii c in
     andb (48 <=? n) (n <=? 57)",2,Definition
isAlphaNum,"(c : ascii) : bool :=
    orb (orb (isAlpha c) (isLowerAlpha c)) (isDigit c)",2,Definition
isUnderscore,"(c : ascii) : bool :=
    (nat_of_ascii c) =? 95",2,Definition
classifyChar,"(c : ascii) : chartype :=
  if isWhite c then
    white
  else if isAlpha c then
    alpha
  else if isDigit c then
    digit
  else if isUnderscore c then
    underscore
  else
    other",2,Definition
string_of_list,"(xs : list ascii) : string :=
  fold_right String EmptyString xs",2,Definition
token,:= string,2,Definition
tokenize,"(s : string) : list string :=
  map string_of_list (tokenize_helper white [] (list_of_string s))",2,Definition
parser,"(T : Type) :=
    list token -> optionE (T * list token)",2,Definition
many,"{T} (p : parser T) (steps : nat) : parser (list T) :=
  many_helper p [] steps",2,Definition
expect,"(t : token) : parser unit :=
  firstExpect t (fun xs => SomeE (tt, xs))",2,Definition
isIdTail,:= fun x => orb (isAlphaNum x) (isUnderscore x),2,Definition
symbol_map,:= MapD string nat,2,Definition
parseSymbol,"(xs : list token) (sm : symbol_map) 
                         : optionE (symbol_map * string * list token) :=
    match xs with
    | [] => NoneE ""Expected identifier""
    | x::xs' => match (list_of_string x) with
                | nil => NoneE (""Illegal identifier: nil - is this possible?"")
                | xh :: xt => if andb (isLowerAlpha xh) (forallb isIdTail xt) then
                                SomeE (sm, x, xs')
                              else 
                                NoneE (""Illegal Identifier: '"" ++ x ++ ""'"")
                end
    end",2,Definition
str_to_nat,"(x : list ascii) : nat :=
  (fold_left 
    (fun n d => 10 * n + (nat_of_ascii d - nat_of_ascii ""0""%char))
    x
    0
  )",2,Definition
parseDigits,"(xs : list token) (sm : symbol_map)
      : optionE (symbol_map * string * list token) :=
  match xs with
  | nil     => NoneE ""Expected digits""
  | x::xs'  => if (forallb isDigit (list_of_string x))
                then 
                  let dig := str_to_nat (list_of_string x) in
                  SomeE ((map x to dig in sm), x, xs')
                else NoneE ""Invalid digit sequence""
  end",2,Definition
parsePlace,"(xs : list token) (sm : symbol_map)
                      : optionE (symbol_map * string * list token) :=
  match xs with
  | nil => NoneE ""Expected Place""
  | x::xs' => (* we need places to be either DIGITS or p + DIGITS *)
              match (list_of_string x) with
                | nil => NoneE (""Illegal place: nil - is this possible?"")
                | xh :: xt => if andb (isLowerAlpha xh) (forallb isDigit xt) then
                              (* we are a p + DIGITS *)
                                let dig := str_to_nat xt in
                                SomeE ((map x to dig in sm), x, xs')
                              else if (forallb isDigit (xh :: xt)) then
                                (* we are completely a digit *)
                                let dig := str_to_nat (list_of_string x) in
                                SomeE ((map x to dig in sm), x, xs')
                              else 
                                NoneE (""Illegal Identifier: '"" ++ x ++ ""'"")
                end
    end",2,Definition
spToStr,"(s : SP) :=
  match s with
  | ALL => ""+""
  | NONE => ""-""
  end",2,Definition
parserSoundASP,"(p :  list token -> symbol_map
        -> (optionE (symbol_map * Term * list token))) 
  (val : string) 
  (a : ASP) : Prop :=
    forall s t (sm : symbol_map), 
    (s = val <-> p (s :: t) sm = SomeE (sm, (asp a), t))
    /\
    (s <> val <-> exists m, p (s :: t) sm = NoneE m)",2,Definition
parseCopy,"(xs : list token) (sm : symbol_map)
                      : optionE (symbol_map * Term * list token) := 
  match xs with
  | nil => NoneE ""Expected a copy""
  | h :: t => if (h =? ""_"") 
                then SomeE (sm, (asp CPY), t) 
                else NoneE ""Invalid CPY""
  end",2,Definition
parseASPC,"(xs : list token) (sm : symbol_map)
                      : optionE (symbol_map * Term * list token) := 
    let sym1 := parseSymbol xs sm in
    match sym1 with
    | OutOfFuel => OutOfFuel
    | NoneE m => NoneE m
    | SomeE (sm', x',xs') => 
        let place := parsePlace xs' sm' in
        match place with
        | OutOfFuel => OutOfFuel
        | NoneE m => NoneE m
        | SomeE (sm'', x'',xs'') =>   
                  let sym2 := parseSymbol xs'' sm'' in
                  match sym2 with
                  | OutOfFuel => OutOfFuel
                  | NoneE m => NoneE m
                  | SomeE (sm''', x''',xs''') => 
                      match (mapD_get_value sm''' x'') with
                      (* TODO: Right now we FORCE the place to be digits because
                        the place is digits in Coq, we should find a way around this
                        though *)
                      | None => NoneE ""Failed to find relevant symbol for ASPC""
                      | Some pNat =>
                          SomeE (sm''',
                            (asp (ASPC ALL EXTD (asp_paramsC x' nil pNat x'''))),
                            xs''')
                      end
                  end
        end
    end",2,Definition
parseSign,"(xs : list token) sm : optionE (symbol_map * Term * list token) := 
  match xs with
  | nil => NoneE ""Expected a sign""
  | h :: t => if (h =? ""!"") 
                then SomeE (sm, (asp SIG), t) 
                else NoneE ""Invalid SIGN""
  end",2,Definition
parseHash,"(xs : list token) sm : optionE (symbol_map * Term * list token) := 
  match xs with
  | nil => NoneE ""Expected a hash""
  | h :: t => if (h =? ""#"") 
                then SomeE (sm, (asp HSH), t) 
                else NoneE ""Invalid HASH""
  end",2,Definition
parseNull,"(xs : list token) sm : optionE (symbol_map * Term * list token) :=
  match xs with
  | nil => NoneE ""Expected NULL""
  | h :: t => if (h =? ""{}"")
                then SomeE (sm, (asp NULL), t)
                else NoneE ""Invalid Null""
  end",2,Definition
parseASP,"(xs : list token) (sm : symbol_map)
                    : optionE (symbol_map * Term * list token) :=
    match xs with
    | nil   => NoneE ""Expected ASP""
    | x::t  =>  
        match (parseNull xs sm) with
        | OutOfFuel => OutOfFuel
        | SomeE x' => SomeE x'
        | NoneE _ =>
            match (parseCopy xs sm) with
            | OutOfFuel => OutOfFuel
            | SomeE x'' => SomeE x''
            | NoneE _ =>
                match (parseASPC xs sm) with
                | OutOfFuel => OutOfFuel
                | SomeE x''' => SomeE x'''
                | NoneE _ =>
                    match (parseSign xs sm) with
                    | OutOfFuel => OutOfFuel
                    | SomeE x'''' => SomeE x''''
                    | NoneE _ =>
                        match (parseHash xs sm) with
                        | OutOfFuel => OutOfFuel
                        | SomeE x''''' => SomeE x'''''
                        | NoneE _ => NoneE ""Expected an ASP""
                        end
                    end
                end
            end
        end
    end",2,Definition
parseBranch,"(xs : list token) (prevT : Term) (sm : symbol_map)
                : optionE (symbol_map * (Term -> Term) * list token) :=
    match xs with
    | nil   => NoneE ""Expected branch""
    | h::t  => (* we only check head, as this should be one contiguous token *)
                if (string_dec h ""-<-"")
                then SomeE (sm, fun t' => (bseq (NONE, NONE) prevT t'), t)
                else if (string_dec h ""-<+"")
                then SomeE (sm, fun t' => (bseq (NONE, ALL) prevT t'), t)
                else if (string_dec h ""+<-"")
                then SomeE (sm, fun t' => (bseq (ALL, NONE) prevT t'), t)
                else if (string_dec h ""+<+"")
                then SomeE (sm, fun t' => (bseq (ALL, ALL) prevT t'), t)
                else if (string_dec h ""-~-"")
                then SomeE (sm, fun t' => (bpar (NONE, NONE) prevT t'), t)
                else if (string_dec h ""-~+"")
                then SomeE (sm, fun t' => (bpar (NONE, ALL) prevT t'), t)
                else if (string_dec h ""+~-"")
                then SomeE (sm, fun t' => (bpar (ALL, NONE) prevT t'), t)
                else if (string_dec h ""+~+"")
                then SomeE (sm, fun t' => (bpar (ALL, ALL) prevT t'), t)
                else NoneE ""Invalid branch""
    end",2,Definition
testPhr,":= ""@1 kim 2 ker -> ! -<- @2 (vc 2 sys) -> !""",2,Definition
testPhr2,":= ""@p1 kim p2 ker -> ! -<- @p2 [(vc p2 sys) -> !]""",2,Definition
transTestPhr,":= <{ @ 1 [<< ""kim"" 2 ""ker"" >> -> (!) -<- @ 2 [<< ""vc"" 2 ""sys"">> -> !]]}>",2,Definition
ascii_from_range,"(min max : nat) : G ascii := 
  bind (choose (min,max)) (fun val =>
    ret (ascii_of_nat val))",2,Definition
genLower,: G ascii := ascii_from_range 97 122,2,Definition
isLowerCorrect,: ascii -> bool := correct_ascii_from_range 97 122,2,Definition
genDigits,: G ascii := ascii_from_range 48 57,2,Definition
isDigitsCorrect,: ascii -> bool := correct_ascii_from_range 48 57,2,Definition
genUnderScore,: G ascii := ascii_from_range 95 95,2,Definition
isUnderScoreCorrect,: ascii -> bool := correct_ascii_from_range 95 95,2,Definition
genUpper,: G ascii := ascii_from_range 65 90,2,Definition
isUpperCorrect,: ascii -> bool := correct_ascii_from_range 65 90,2,Definition
genIdChar,": G ascii := 
  oneOf [genLower; genUpper; genDigits; genUnderScore]",2,Definition
genIdCharCorrect,"(x : ascii) : bool :=
  orb ((correct_ascii_from_range 97 122) x)
    (orb ((correct_ascii_from_range 48 57) x) 
      (orb ((correct_ascii_from_range 95 95) x) ((correct_ascii_from_range 65 90) x)
      )
    )",2,Definition
genSymbol,": G string :=
  h <- genLower ;;
  tailSize <- choose (0,20) ;; 
  (* NOTE: We enforce a size limit here, it is questionable
           if we can really justify this as arbitrary then",2,Definition
shrinkSymbol,"(s : string) : list (string) :=
  match s with
  | EmptyString => []
  | String h t => (map (fun t' => (String h t')) (shrinkSymbolTail t))
  end",2,Definition
gListArg,: G (list Arg) := ret nil,2,Definition
gSplit,": G Split :=
  s1 <- (@arbitrary SP _) ;;
  s2 <- (@arbitrary SP _) ;;
  ret (s1, s2)",2,Definition
shrinkSplit_Aux,"(s : Split) : list (Split) :=
  match s with
  | (NONE, NONE) => []
  | (NONE, ALL) => [(NONE, NONE)]
  | (ALL, NONE) => [(NONE, NONE); (NONE, ALL)]
  | (ALL, ALL) => [(NONE, NONE); (NONE, ALL); (ALL, NONE)]
  end",2,Definition
gFWD,: G (FWD) := ret EXTD,2,Definition
shrinkFWD_Aux,"(f : FWD) : list (FWD) :=
  match f with
  | EXTD => []
  | COMP => [EXTD]
  | ENCR => [COMP]
  | KILL => [ENCR]
  | KEEP => [KILL]
  end",2,Definition
showASP_PARAMS_Aux,"(aspp : ASP_PARAMS) `{_ : Show ASP_ID} `{_ : Show TARG_ID} `{Show Plc} : string :=
    match aspp with
    | (asp_paramsC a arg p t) =>
        show a ++ "" "" ++ show p ++ "" "" ++ show t
    end",2,Definition
showASP_Aux,"(a : ASP) : string :=
    match a with
    | NULL => ""{}""
    | CPY => ""_""
    | ASPC sp fwd params => show params
    | SIG => ""!""
    | HSH => ""#""
    | ENC v => ""ENC""
    end",2,Definition
gASP,": G ASP :=
  oneOf [
    (ret NULL) ; (ret CPY) ; (ret SIG) ; (ret HSH) ;
    (par <- arbitrary ;; ret (ASPC ALL EXTD par))
  ]",2,Definition
shrinkASP_Aux,"(a : ASP) : list (ASP) :=
  match a with
  | (ASPC sp fwd par) => map (fun p' => (ASPC sp fwd p')) (shrink par)
  | _ => [] (* If its just a basic ASP we cant shrink *)
  end",2,Definition
shrinkTerm_Aux,"(t : Term) : list (Term) :=
  match t with
  | asp a => (map (fun a' => asp a') (shrink a))
  (* | _ => []  *)
  (* Testing to see how detrimental the shrink is*)
  | att p t' => 
    (* vary p or vary t *)
    [t'] 
    (* ++ 
    (map (fun p' => att p' t) (shrink p)) ++ 
    (map (fun t'' => att p t'') (shrinkTerm_Aux t')) *)
  | lseq t1 t2 =>
    [t1 ; t2] 
    (* ++ 
    (map (fun t1' => lseq t1' t2) (shrinkTerm_Aux t1)) ++
    (map (fun t2' => lseq t1 t2') (shrinkTerm_Aux t2)) *)
  | bseq sp t1 t2 =>
    [t1 ; t2] ++ (* Vary sp, t1 or t2*)
    (map (fun sp' => bseq sp' t1 t2) (shrink sp)) 
    (* ++
    (map (fun t1' => bseq sp t1' t2) (shrinkTerm_Aux t1)) ++
    (map (fun t2' => bseq sp t1 t2') (shrinkTerm_Aux t2)) *)
  | bpar sp t1 t2 =>
    [t1 ; t2] ++ (* Vary sp, t1 or t2*)
    (map (fun sp' => bpar sp' t1 t2) (shrink sp)) 
    (* ++
    (map (fun t1' => bpar sp t1' t2) (shrinkTerm_Aux t1)) ++
    (map (fun t2' => bpar sp t1 t2') (shrinkTerm_Aux t2)) *)
  end",2,Definition
stat_collect_prop,"(t : Term) :=
  (fun t => collect (term_seq_size t) (genTerm_Correct t))",2,Definition
AC_Policy,: Permission -> Object -> Prop,2,Definition
splitEv_T_l_LEFT,"forall e bits bits' es e0 sp,
    et_size e = es ->
    splitEv_l (ALL,sp) (evc bits e) = (evc bits' e0) ->
    et_size e0 = es",1,Lemma
splitEv_T_l_LEFT_proof,"about the Copland Virtual Machine implementation, linking it to the Copland reference semantics.

Author:  Adam Petz, ampetz@ku.edu
*)

Require Import More_lists Defs Term_Defs Anno_Term_Defs ConcreteEvidence LTS Event_system Term_system Main Appraisal_Evidence AutoApp.
Require Import Cvm_Monad StructTactics Auto.
Require Import Axioms_Io Cvm_Impl Cvm_Run External_Facts Helpers_CvmSemantics Evidence_Bundlers.

Require Import List.
Import ListNotations.
Require Import Coq.Program.Tactics Coq.Program.Equality.
Require Import Coq.Arith.Peano_dec Lia.


(*
Set Nested Proofs Allowed.
 *)

Lemma splitEv_T_l_LEFT: forall e bits bits' es e0 sp,
    et_size e = es ->
    splitEv_l (ALL,sp) (evc bits e) = (evc bits' e0) ->
    et_size e0 = es. (* (splitEv_T_l LEFT es). *)
Proof.
  intros.
  ff.",0,Proof
aeval_anno,"forall a i n e0,
    (aeval (snd (anno (unanno a) i)) n e0 = aeval a n e0)",1,Lemma
aeval_anno_proof,"intros.
  generalizeEverythingElse a.
  induction a; intros; ff;
    repeat jkjke';
    repeat jkjke.",0,Proof
evc_inv,"forall e,
    e = evc (get_bits e) (get_et e)",1,Lemma
evc_inv_proof,destruct e; eauto.,0,Proof
wfec_firstn,"forall e0 e1 e2,
    wf_ec (evc e0 e1) ->
    firstn (et_size e1) (e0 ++ e2) = e0",1,Lemma
wfec_firstn_proof,tauto.,0,Proof
wfec_skipn,"forall e0 e1 e2,
    wf_ec (evc e0 e1) ->
    skipn (et_size e1) (e0 ++ e2) = e2",1,Lemma
wfec_skipn_proof,tauto.,0,Proof
wfec_encodeEv_etfun,"forall e,
    wf_ec (evc (encodeEv e) (et_fun e))",1,Lemma
wfec_encodeEv_etfun_proof,"intros.
  inv_wfec.
  jkjke'.
  eapply More_lists.firstn_append.",0,Proof
recon_same,"forall e,
    Some e = reconstruct_ev (evc (encodeEv e) (et_fun e))",1,Lemma
recon_same_proof,"intros.
  inv_wfec.
  jkjke'.
  eapply More_lists.skipn_append.",0,Proof
wf_ec_preserved_by_cvm,"forall e e' t1 tr tr' p p' i i',
    wf_ec e ->
        build_cvmP t1
                    {| st_ev := e; st_trace := tr; st_pl := p; st_evid := i |}
                    (Some tt)
                    {| st_ev := e'; st_trace := tr'; st_pl := p'; st_evid := i' |} ->
    wf_ec (e')",1,Lemma
wf_ec_preserved_by_cvm_proof,"intros.

  (*
  induction e; intros.
  -
    ff.
    econstructor; eauto.
  -
    ff.
    econstructor; eauto.
  -
    ff.
    econstructor.
    ff.
    invc IHe.
    eauto.
  -
    destruct f.
    +
      ff.
      econstructor. ff.
    +
      ff.
      econstructor. ff.
    +
      ff.
      econstructor.
      ff.
      
      
    ff.
    
    *)
    
    
    
  
  induction e; intros;
    dd;
    try (econstructor; tauto);
    try (repeat inv_wfec;
         econstructor;
         dd;
         try (erewrite app_length);
         jkjke).",0,Proof
event_id_spans_same,"forall t,
    event_id_span' t = event_id_span (copland_compile t)",1,Lemma
event_id_spans_same_proof,"intros.
  induction e; intros;
    dd;
    try (try jkjke'; tauto);
    try ( (* ss and pp cases *)
        assert (wf_ec (evc (encodeEv e1) (et_fun e1))) by
          (eapply wfec_encodeEv_etfun);
        ff;
        try (unfold OptMonad_Coq.bind);
        ff;
      try do_wfec_firstn;
      try do_wfec_skipn;
      repeat find_rewrite;
      try solve_by_inversion;
      try (repeat find_inversion; tauto)).
  Locate encodeEv.
  Locate reconstruct_ev.",0,Proof
cvm_spans,"forall t pt e tr p i e' tr' p' i',
    term_to_coreP t pt ->
    build_cvmP
      pt
      {| st_ev := e;
         st_trace := tr;
         st_pl := p;
         st_evid := i |}
      (Some tt)
      {|
        st_ev := e';
        st_trace := tr';
        st_pl := p';
        st_evid := i'
      |} ->
    i' = i + event_id_span' t",1,Lemma
cvm_spans_proof,"intros.
  generalizeEverythingElse t1.
  induction t1; intros.
  -
    rewrite <- ccp_iff_cc in *.
    destruct a; (* asp *)
      try destruct a; (* asp params *)
      ff;
      inv_wfec;
      try (
          econstructor;
          ff;
          try tauto;
          try congruence).
    +
      destruct f.
      ++
        ff.
        econstructor.
        ff.
      ++
        ff.
        econstructor.
        ff.
      ++
        ff.
        econstructor.
        ff.        
        congruence.
      ++
        ff.
        econstructor.
        ff.
      ++
        ff.
        econstructor.
        ff.
        
        
  -
    wrap_ccp.

    eapply wf_ec_preserved_remote; eauto.

  -
    wrap_ccp.
    eauto.
  -
    wrap_ccp.

    (*

    do_wfec_split. *)

    find_apply_hyp_hyp.
    find_apply_hyp_hyp.
    econstructor.
    dd.
    inv_wfec.
    repeat jkjke'.
    eapply app_length.

  -
    wrap_ccp.

    (*
    
    do_wfec_split. *)

    find_apply_hyp_hyp.

      inv_wfec;
      ff;
      econstructor;
      dd;
      repeat jkjke'.

    erewrite app_length.

    assert (wf_ec (evc r0 e1)).
    {
      rewrite <- Heqe1.
      eapply wf_ec_preserved_par.
      econstructor; eassumption.
    }

    solve_by_inversion.",0,Proof
span_cvm,"forall atp t annt i j e e' tr tr' p p' i',
    build_cvmP
      atp
      {| st_ev := e;
         st_trace := tr;
         st_pl := p;
         st_evid := i |} 
      (Some tt)
      {| st_ev := e';
         st_trace := tr';
         st_pl := p';
         st_evid := i' |} ->
    
    term_to_coreP t atp -> 
    anno t i = (j, annt) ->
    j = i'",1,Lemma
span_cvm_proof,"intros.
  destruct e;
    ff; eauto.",0,Proof
anno_span_cvm,"forall t pt annt i i' e e' p p' tr tr' st_evid1,
    annoP_indexed annt t i i' ->
    term_to_coreP t pt ->
    build_cvmP pt
                     {|
                       st_ev := e ;
                       st_trace := tr ;
                       st_pl := p;
                       st_evid := i
                     |} (Some tt)
                     {|
                       st_ev := e';
                       st_trace := tr';
                       st_pl := p';
                       st_evid := st_evid1
                     |} ->
    i' = st_evid1",1,Lemma
anno_span_cvm_proof,"intros.
  induction t; ff.
  -
    destruct a; ff; try tauto.
    +
      destruct s; ff.
  -
    jkjke'.
  -
    destruct s0; ff; lia.
  -
    destruct s0; ff; lia.",0,Proof
of,the CVM Monad + monadic helper functions,2,Definition
put_ev,"(e:EvC) : CVM unit :=
  st <- get ;;
     let tr' := st_trace st in
     let p' := st_pl st in
     let i := st_evid st in
     put (mk_st e tr' p' i)",2,Definition
put_pl,"(p:Plc) : CVM unit :=
  st <- get ;;
     let tr' := st_trace st in
     let e' := st_ev st in
     let i := st_evid st in
     put (mk_st e' tr' p i)",2,Definition
get_ev,": CVM EvC :=
  st <- get ;;
  ret (st_ev st)",2,Definition
get_pl,": CVM Plc :=
  st <- get ;;
  ret (st_pl st)",2,Definition
modify_evm,"(f:EvC -> EvC) : CVM unit :=
  st <- get ;;
  let '{| st_ev := e; st_trace := tr; st_pl := p; st_evid := i |} := st in
  put (mk_st (f e) tr p i)",2,Definition
add_trace,"(tr':list Ev) : cvm_st -> cvm_st :=
  fun '{| st_ev := e; st_trace := tr; st_pl := p; st_evid := i |} =>
    mk_st e (tr ++ tr') p i",2,Definition
add_tracem,"(tr:list Ev) : CVM unit :=
  modify (add_trace tr)",2,Definition
tag_ASP,"(params :ASP_PARAMS) (mpl:Plc) (e:EvC) : CVM Event_ID :=
  x <- inc_id ;;
  add_tracem [umeas x mpl params (get_et e)] ;;
  ret x",2,Definition
fwd_asp,"(fwd:FWD) (bs:BS) (e:EvC) (p:Plc) (ps:ASP_PARAMS): EvC :=
  match fwd with
  | COMP => cons_hsh bs e p ps
  | EXTD => cons_gg bs e p ps
  | ENCR => cons_enc bs e p ps
  | KILL => mt_evc
  | KEEP => e
  end",2,Definition
invoke_ASP,"(fwd:FWD) (params:ASP_PARAMS) : CVM EvC :=
  e <- get_ev ;;
  p <- get_pl ;;
  x <- tag_ASP params p e ;;
  bs <- do_asp' params (get_bits e) p x ;;
  ret (fwd_asp fwd bs e p params)",2,Definition
copyEv,": CVM EvC :=
  p <- get_pl ;;
  x <- inc_id ;;
  add_tracem [copy x p] ;;
  get_ev",2,Definition
nullEv,": CVM EvC :=
  p <- get_pl ;;
  x <- inc_id ;;
  add_tracem [null x p] ;;
  ret mt_evc",2,Definition
clearEv,": unit -> CVM EvC :=
  fun _ => ret mt_evc",2,Definition
do_prim,"(a:ASP_Core) : CVM EvC :=
  match a with
  | NULLC => nullEv
  | CLEAR => clearEv tt
  | CPYC => copyEv
  | ASPCC fwd params => invoke_ASP fwd params
  end",2,Definition
tag_REQ,"(t:Term) (p:Plc) (q:Plc) (e:EvC) : CVM unit :=
  reqi <- inc_id ;;
  add_tracem [req reqi p q t (get_et e)]",2,Definition
tag_RPY,"(p:Plc) (q:Plc) (e:EvC) : CVM unit :=
  rpyi <- inc_id ;;
  add_tracem [rpy rpyi p q (get_et e)]",2,Definition
remote_session,"(t:Term) (p:Plc) (q:Plc) (e:EvC) : CVM EvC :=
  tag_REQ t p q e ;;
  e' <- doRemote_session' t q e ;;
  add_tracem (cvm_events t q (get_et e)) ;;
  inc_remote_event_ids t ;;
  ret e'",2,Definition
doRemote,"(t:Term) (q:Plc) (e:EvC) : CVM EvC :=
  p <- get_pl ;;
  e' <- remote_session t p q e ;;
  tag_RPY p q e' ;;
  ret e'",2,Definition
join_seq,"(e1:EvC) (e2:EvC): CVM unit :=
  p <- get_pl ;;
  n <- inc_id ;;
  put_ev (ss_cons e1 e2) ;;
  add_tracem [join n p]",2,Definition
start_par_thread,"(loc:Loc) (t:Core_Term) (e:EvC) : CVM unit :=
  p <- get_pl ;;
  do_start_par_thread loc t (get_bits e) ;;
  add_tracem [cvm_thread_start loc p t (get_et e)]",2,Definition
wait_par_thread,"(loc:Loc) (t:Core_Term) (e:EvC) : CVM EvC :=
  p <- get_pl ;;
  e' <- do_wait_par_thread loc t p e ;;
  add_tracem [cvm_thread_end loc] ;;
  inc_par_event_ids t ;;
  ret e'",2,Definition
run_cvm,"(t:Core_Term) st : cvm_st :=
  execSt (build_cvm t) st",2,Definition
run_cvm,"' (t:Term) st : cvm_st :=
  run_cvm (copland_compile t) st",2,Definition
run_cvm_fresh,"(t:Term) : cvm_st :=
  run_cvm' t empty_vmst",2,Definition
run_cvm_w_config,"(t:Term) (p:Plc) (e:RawEv) : cvm_st :=
  run_cvm' t (mk_st (evc e mt) [] p 0)",2,Definition
run_cvm_rawEv,"(t:Term) (p:Plc) (e:RawEv) : RawEv :=
  get_bits (st_ev (run_cvm_w_config t p e))",2,Definition
empty_vmst,:= mk_st (evc [] mt) [] min_id_type 0,2,Definition
CVM,:= St cvm_st,2,Definition
pairsinv,"forall (a a' b b':nat),
    a <> a' -> (a,b) <> (a',b')",1,Lemma
pairsinv_proof,"intros.
  congruence.",0,Proof
client_demo_am_comp,"(t:Term) : AppResultC :=
  run_am_sendReq_nonce t dest_plc source_plc",2,Definition
client_demo_am_comp_auth,"(t:Term) : AppResultC :=
  run_am_sendReq_nonce_auth t dest_plc source_plc",2,Definition
run_client_demo_am_comp,"(t:Term) : AppResultC :=
  run_am_app_comp (client_demo_am_comp t) mtc_app",2,Definition
eqb_asp_params_refl,"forall a,
    eqb_asp_params a a = true",1,Lemma
eqb_asp_params_refl_proof,"Allowed.



Fixpoint evsubt_bool (e:Evidence) (e':Evidence): bool :=
  match (eqb_evidence e e') with
  | true => true
  | false =>
    match e' with
    | gg _ _ et' => evsubt_bool e et'
    | hh _ _ et' => evsubt_bool e et'
    | ss e1 e2 => evsubt_bool e e1 || evsubt_bool e e2
    | _ => false
    end
  end.

Lemma eqb_asp_params_refl: forall a,
    eqb_asp_params a a = true.
Proof.
  intros. apply eqb_asp_params_true_iff. auto.",0,Proof
eqb_evidence_refl,"forall e,
    eqb_evidence e e = true",1,Lemma
eqb_evidence_refl_proof,intros. apply eqb_eq_evidence. auto.,0,Proof
evsubt_prop_bool,"forall e e',
    EvSubT e e' -> evsubt_bool e e' = true",1,Lemma
