item-name,item-body,label_int,label
shuffle_in,"forall e es0 es1 es2, shuffle es0 es1 es2 -> In e es2 <-> In e es0 \/ In e es1.",1,Lemma
shuffle_in_proof,intros e es0 es1 es2 H. split; intros H0. - induction H; simpl; auto; simpl in H0; destruct H0; auto; apply IHshuffle in H0; tauto. - destruct H0; auto. + eapply shuffle_in_left in H; eauto. + eapply shuffle_in_right in H; eauto.,1,Proof
shuffle_in_skipn_left,"forall i e es0 es1 es2, shuffle es0 es1 es2 -> In e (skipn i es0) -> In e (skipn i es2).",1,Lemma
shuffle_in_skipn_left_proof,intros i e es0 es1 es2 H H0. revert H0. revert e. revert i. induction H; intros; auto. - rewrite skipn_nil in H0. inv H0. - destruct i. + simpl in *; auto; destruct H0; auto. specialize IHshuffle with (i:=0). simpl in IHshuffle; auto. + simpl in *; auto. - apply IHshuffle in H0. apply in_skipn_cons; auto.,1,Proof
shuffle_in_skipn_right,"forall i e es0 es1 es2, shuffle es0 es1 es2 -> In e (skipn i es1) -> In e (skipn i es2).",1,Lemma
shuffle_in_skipn_right_proof,intros i e es0 es1 es2 H H0. revert H0. revert e. revert i. induction H; intros; auto. - rewrite skipn_nil in H0. inv H0. - apply IHshuffle in H0. apply in_skipn_cons; auto. - destruct i; simpl in *; auto. destruct H0; auto; right. specialize IHshuffle with (i:=0). simpl in *; auto.,1,Proof
shuffle_earlier_left,"forall es0 es1 es2 e0 e1, earlier es0 e0 e1 -> shuffle es0 es1 es2 -> earlier es2 e0 e1.",1,Lemma
shuffle_earlier_left_proof,"intros es0 es1 es2 e0 e1 H H0. destruct H as [i H]. destruct H as [H H1]. unfold earlier. revert H. revert H1. revert i. induction H0; intros. - rewrite firstn_nil in H; inv H. - exists i; auto. - destruct i. + simpl in *; tauto. + simpl in H, H1. destruct H; subst. * exists (S i); simpl; auto. split; auto. eapply shuffle_in_skipn_left; eauto. * eapply IHshuffle in H1; eauto. destruct H1 as [n]. destruct H1. exists (S n); simpl; auto. - eapply IHshuffle in H1; eauto. destruct H1 as [n]. destruct H1. exists (S n); simpl; auto.",1,Proof
shuffle_earlier_right,"forall es0 es1 es2 e0 e1, earlier es1 e0 e1 -> shuffle es0 es1 es2 -> earlier es2 e0 e1.",1,Lemma
shuffle_earlier_right_proof,"intros. destruct H as [i H]. destruct H. unfold earlier. revert H. revert H1. revert i. induction H0; intros. - exists i; auto. - rewrite firstn_nil in H; inv H. - eapply IHshuffle in H1; eauto. destruct H1 as [n]. destruct H1. exists (S n); simpl; auto. - destruct i. + simpl in *; tauto. + simpl in H, H1. destruct H; subst. * exists (S i); simpl; auto. split; auto. eapply shuffle_in_skipn_right; eauto. * eapply IHshuffle in H1; eauto. destruct H1 as [n]. destruct H1. exists (S n); simpl; auto.",1,Proof
shuffle_nodup_append,"forall tr0 tr1 tr2, NoDup tr0 -> NoDup tr1 -> disjoint_lists tr0 tr1 -> shuffle tr0 tr1 tr2 -> NoDup tr2.",1,Lemma
shuffle_nodup_append_proof,intros. induction H2; auto. - apply NoDup_cons. + intro. eapply shuffle_in in H2. apply H2 in H3. destruct H3. * inv H; tauto. * apply H1 in H3; simpl; auto. + apply IHshuffle; auto. * inv H; auto. * unfold disjoint_lists; intros. apply H1 in H4; auto. simpl; auto. - apply NoDup_cons. + intro. eapply shuffle_in in H2. apply H2 in H3. destruct H3. * apply H1 in H3; simpl in H3; auto. * inv H0; tauto. + apply IHshuffle; auto. * inv H0; auto. * unfold disjoint_lists; intros. apply H1 in H3; auto. simpl in H3; auto.,1,Proof
trace_length,"forall t p e tr, trace t p e tr -> esize t = length tr.",1,Lemma
trace_length_proof,induction t; intros; inv H; simpl; auto; rewrite app_length; simpl; auto; try (repeat find_eapply_hyp_hyp; try rewrite app_length; simpl in *; try find_apply_lem_hyp shuffle_length; lia).,1,Proof
trace_events,"forall t p e tr v, well_formed_r_annt t -> trace t p e tr -> In v tr <-> events t p e v.",1,Lemma
trace_events_proof,split; intros. - induction H0; inv_wfr. + destruct x; do_nodup. + inv_in. constructor; auto. rewrite in_app_iff in *. destruct_disjunct. eauto. inv_in; try solve_by_inversion. apply evtsattrpy. lia. + rewrite in_app_iff in *. destruct_disjunct. * apply evtslseql; auto. * apply evtslseqr; auto. + inv_in; subst; try solve_by_inversion. rewrite in_app_iff in *; destruct_disjunct. apply evtsbseql; auto. rewrite in_app_iff in *; destruct_disjunct. apply evtsbseqr; auto. inv_in; subst; try solve_by_inversion. repeat find_rewrite. apply evtsbseqjoin; auto. + inv_in; subst; try solve_by_inversion. rewrite in_app_iff in *; destruct_disjunct. apply shuffle_in with (e:=v) in H0. destruct H0. repeat concludes. destruct_disjunct. apply evtsbparl; auto. apply evtsbparr; auto. inv_in. repeat find_rewrite. solve_by_inversion. - induction H0; inv H. + inv H1; destruct r as [i j]; simpl in *; auto. + simpl; rewrite in_app_iff; simpl. inv H1; auto. right; right. repeat find_rewrite; simpl; auto. + rewrite in_app_iff. inv H1; auto. + simpl. rewrite in_app_iff. rewrite in_app_iff. simpl. inv H1; auto. repeat find_rewrite. auto. + simpl. rewrite in_app_iff. simpl. inv_events; auto; try (find_apply_hyp_hyp; auto; try (find_eapply_lem_hyp shuffle_in_left; eauto; tauto); try find_eapply_lem_hyp shuffle_in_right; eauto; tauto); try (repeat find_rewrite; auto; tauto).,1,Proof
trace_range,"forall t p e tr v, well_formed_r_annt t -> trace t p e tr -> In v tr -> fst (range t) <= ev v < snd (range t).",1,Lemma
trace_range_proof,intros. rewrite trace_events in H1; eauto. eapply events_range; eauto.,1,Proof
trace_range_event,"forall t p e tr i, well_formed_r_annt t -> trace t p e tr -> fst (range t) <= i < snd (range t) -> exists v, In v tr /\ ev v = i.",1,Lemma
trace_range_event_proof,intros. eapply events_range_event in H1; eauto. destruct H1 as [v G]; destruct G as [G]; subst. rewrite <- trace_events in G; eauto.,1,Proof
trace_injective_events,"forall t p e tr v0 v1, well_formed_r_annt t -> trace t p e tr -> In v0 tr -> In v1 tr -> ev v0 = ev v1 -> v0 = v1.",1,Lemma
trace_injective_events_proof,intros. rewrite trace_events in H1; eauto. rewrite trace_events in H2; eauto. eapply events_injective; eauto.,1,Proof
nodup_trace,"forall t p e tr, well_formed_r_annt t -> trace t p e tr -> NoDup tr.",1,Lemma
nodup_trace_proof,induction t; intros; inv_wfr; inv H0. - constructor; auto; constructor. - destruct r as [i j]; simpl in *; subst; simpl. apply NoDup_cons. + intro. rewrite in_app_iff in *. destruct_disjunct. * find_eapply_lem_hyp trace_range; eauto. simpl in *. lia. * inv_in. solve_by_inversion. + apply nodup_append; unfold disjoint_lists; auto; intros. * eapply IHt; eauto. * constructor; auto; constructor. * inv_in. find_eapply_lem_hyp trace_range; eauto. simpl in *. lia. - apply nodup_append; unfold disjoint_lists; auto; intros; eauto. repeat tr_wf. lia. - dest_range'; simpl in *; subst; simpl. apply NoDup_cons. + intro. repeat rewrite in_app_iff in *; repeat destruct_disjunct; try solve_by_inversion. * tr_wf. simpl in *. lia. * repeat tr_wf. simpl in *. repeat find_eapply_lem_hyp well_formed_range_r; auto. lia. * inv_in. solve_by_inversion. + apply nodup_append; unfold disjoint_lists; auto; intros. * eapply IHt1; eauto. * apply nodup_append; unfold disjoint_lists; auto; intros; try eauto; try do_nodup; try (inv_in; repeat tr_wf; simpl in *; lia). * rewrite in_app_iff in *; destruct_disjunct. repeat tr_wf. lia. inv_in. repeat tr_wf. repeat find_eapply_lem_hyp well_formed_range_r; auto. simpl in *. lia. - dest_range'; simpl in *; subst; simpl. apply NoDup_cons. + intro HH. rewrite in_app_iff in *; destruct_disjunct; try (inv_in; solve_by_inversion; tauto). * find_eapply_lem_hyp shuffle_in; eauto. destruct_disjunct; try (inv_in; solve_by_inversion); try solve_by_inversion; try (tr_wf; simpl in * ; lia). -- tr_wf. simpl in *. repeat find_eapply_lem_hyp well_formed_range_r; auto. lia. + apply nodup_append; unfold disjoint_lists; auto; intros. * find_eapply_lem_hyp shuffle_nodup_append; unfold disjoint_lists; auto; intros; eauto. repeat tr_wf. simpl in *. lia. * do_nodup. * inv_in. -- find_eapply_lem_hyp shuffle_in; eauto; destruct_disjunct; repeat tr_wf; simpl in *; try find_eapply_lem_hyp well_formed_range_r; eauto; simpl in * ; lia.,1,Proof
evsys_tr_in,"forall t p e tr ev0, well_formed_r_annt t -> trace t p e tr -> ev_in ev0 (ev_sys t p e) -> In ev0 tr.",1,Lemma
evsys_tr_in_proof,intros. induction H0; inv_wfr; simpl in *; try expand_let_pairs; do_evin; simpl; auto; try (left; solve_by_inversion). - rewrite in_app_iff in *. right. do_evin; eauto. do_evin. try (try right; left; solve_by_inversion). - rewrite in_app_iff; auto. - rewrite in_app_iff; auto. - right. rewrite in_app_iff in *. do_evin; auto. + do_evin; auto; eauto. rewrite in_app_iff; auto. + do_evin; auto. (repeat rewrite in_app_iff; right). right. left. auto. - right. do_evin; auto. + do_evin; auto. * repeat find_apply_hyp_hyp. do_shuf_l. rewrite in_app_iff; auto. * find_eapply_hyp_hyp; auto. do_shuf_r. rewrite in_app_iff; auto. + do_evin. rewrite in_app_iff; right; simpl; auto.,1,Proof
step_pl_eq,"forall st0 ev st1, step st0 ev st1 -> pl st0 = pl st1.",1,Lemma
step_pl_eq_proof,intros. induction H; simpl; auto.,1,Proof
step_seval,"forall st0 ev st1, step st0 ev st1 -> seval st0 = seval st1.",1,Lemma
step_seval_proof,intros. induction H; simpl; auto; try rewrite IHstep; auto. apply step_pl_eq in H. rewrite H; auto.,1,Proof
lstar_transitive,"forall st0 tr0 st1 tr1 st2, lstar st0 tr0 st1 -> lstar st1 tr1 st2 -> lstar st0 (tr0 ++ tr1) st2.",1,Lemma
lstar_transitive_proof,intros. induction H. - rewrite app_nil_l; auto. - apply IHlstar in H0. rewrite <- app_comm_cons. eapply lstar_tran; eauto. - apply IHlstar in H0. eapply lstar_silent_tran; eauto.,1,Proof
star_transitive,"forall st0 st1 st2, star st0 st1 -> star st1 st2 -> star st0 st2.",1,Lemma
star_transitive_proof,intros. induction H; auto. apply IHstar in H0. eapply star_tran; eauto.,1,Proof
lstar_star,"forall st0 tr st1, lstar st0 tr st1 -> star st0 st1.",1,Lemma
lstar_star_proof,intros. induction H; auto; eapply star_tran; eauto.,1,Proof
star_lstar,"forall st0 st1, star st0 st1 -> exists tr, lstar st0 tr st1.",1,Lemma
star_lstar_proof,intros. induction H; auto. - exists []; auto. - destruct IHstar as [tr G]. destruct e. + exists (e :: tr). eapply lstar_tran; eauto. + exists tr. eapply lstar_silent_tran; eauto.,1,Proof
star_seval,"forall st0 st1, star st0 st1 -> seval st0 = seval st1.",1,Lemma
star_seval_proof,intros. induction H; auto. apply step_seval in H; auto. rewrite H; auto.,1,Proof
steps_preserves_eval,"forall t p p' e0 e1, star (conf t p e0) (stop p' e1) -> aeval t p e0 = e1.",1,Lemma
steps_preserves_eval_proof,intros. apply star_seval in H. simpl in H; auto.,1,Proof
star_strem,"forall st0 st1 j p, star st0 st1 -> star (rem j p st0) (rem j p st1).",1,Lemma
star_strem_proof,intros. induction H; auto. eapply star_tran; eauto.,1,Proof
star_stls,"forall st0 st1 t, star st0 st1 -> star (ls st0 t) (ls st1 t).",1,Lemma
star_stls_proof,intros. induction H; auto. eapply star_tran; eauto.,1,Proof
star_stbsl,"forall st0 st1 j t p e, star st0 st1 -> star (bsl j st0 t p e) (bsl j st1 t p e).",1,Lemma
star_stbsl_proof,intros. induction H; auto. eapply star_tran; eauto.,1,Proof
star_stbsr,"forall st0 st1 j e, star st0 st1 -> star (bsr j e st0) (bsr j e st1).",1,Lemma
star_stbsr_proof,intros. induction H; auto. eapply star_tran; eauto.,1,Proof
lstar_stls,"forall st0 st1 t tr, lstar st0 tr st1 -> lstar (ls st0 t) tr (ls st1 t).",1,Lemma
lstar_stls_proof,intros. induction H; auto. eapply lstar_tran; eauto. eapply lstar_silent_tran; eauto.,1,Proof
lstar_strem,"forall st st' tr p r, lstar st tr st' -> lstar (rem r p st) tr (rem r p st').",1,Lemma
lstar_strem_proof,intros. induction H; auto. eapply lstar_tran; eauto. eapply lstar_silent_tran; eauto.,1,Proof
lstar_stbsl,"forall st0 st1 j t p e tr, lstar st0 tr st1 -> lstar (bsl j st0 t p e) tr (bsl j st1 t p e).",1,Lemma
lstar_stbsl_proof,intros. induction H; auto. eapply lstar_tran; eauto. eapply lstar_silent_tran; eauto.,1,Proof
lstar_stbsr,"forall st0 st1 j e tr, lstar st0 tr st1 -> lstar (bsr j e st0) tr (bsr j e st1).",1,Lemma
lstar_stbsr_proof,intros. induction H; auto. eapply lstar_tran; eauto. eapply lstar_silent_tran; eauto.,1,Proof
lstar_stbparl,"forall st0 st1 st2 j tr, lstar st0 tr st1 -> lstar (bp j st0 st2) tr (bp j st1 st2).",1,Lemma
lstar_stbparl_proof,intros. induction H; auto. eapply lstar_tran; eauto. eapply lstar_silent_tran; eauto.,1,Proof
lstar_stbparr,"forall st0 st1 st2 j tr, lstar st1 tr st2 -> lstar (bp j st0 st1) tr (bp j st0 st2).",1,Lemma
lstar_stbparr_proof,intros. induction H; auto. eapply lstar_tran; eauto. eapply lstar_silent_tran; eauto.,1,Proof
star_stbp,"forall st0 st1 st2 st3 j, star st0 st1 -> star st2 st3 -> star (bp j st0 st2) (bp j st1 st3).",1,Lemma
star_stbp_proof,intros. induction H; auto. - induction H0; auto. eapply star_tran; eauto. - eapply star_tran; eauto.,1,Proof
nstar_transitive,"forall m n st0 st1 st2, nstar m st0 st1 -> nstar n st1 st2 -> nstar (m + n) st0 st2.",1,Lemma
nstar_transitive_proof,induction t; intros; simpl; eauto. - eapply star_tran; eauto. - eapply star_tran; eauto. eapply star_transitive. apply star_strem. apply IHt. eapply star_tran; eauto. - eapply star_tran; eauto. eapply star_transitive. apply star_stls. apply IHt1. eapply star_tran; eauto. - eapply star_tran; eauto. eapply star_transitive. apply star_stbsl. apply IHt1. eapply star_tran; eauto. eapply star_transitive. apply star_stbsr. apply IHt2. eapply star_tran; eauto. - repeat dest_range. eapply star_tran; eauto. eapply star_transitive. apply star_stbp. apply IHt1. apply IHt2. eapply star_tran; eauto.,1,Proof
nstar_star,"forall n st0 st1, nstar n st0 st1 -> star st0 st1.",1,Lemma
nstar_star_proof,induction st0. - left; simpl; auto. - right. destruct a. + exists (Some (asp_event (fst r) a p e)). eapply ex_intro; eauto. + exists (Some (req (fst r) p p0 (unanno a) e)). repeat dest_range. eapply ex_intro; eauto. + exists None. eapply ex_intro; eauto. + exists (Some (split (fst r) p)). eapply ex_intro; eauto. + exists (Some (Term_Defs.split(fst r) p)). repeat dest_range. eapply ex_intro; eauto. - right. destruct IHst0. + destruct st0; simpl in H; try tauto. exists (Some (rpy (pred n) p p0 e)). eapply ex_intro; eauto. + destruct H as [e H]. exists e. destruct H as [st1 H]. exists (rem n p st1); auto. - right. destruct IHst0. + destruct st0; simpl in H; try tauto. exists None. eapply ex_intro; eauto. + destruct H as [e H]. exists e. destruct H as [st H]. exists (ls st a). auto. - right. destruct IHst0. + destruct st0; simpl in H; try tauto. exists None. eapply ex_intro; eauto. + destruct H as [e0 H]. exists e0. destruct H as [st H]. exists (bsl n st a p e). auto. - right. destruct IHst0. + destruct st0; simpl in H; try tauto. exists (Some (join (pred n) p)). eapply ex_intro; eauto. + destruct H as [e0 H]. exists e0. destruct H as [st H]. exists (bsr n e st). auto. - right. destruct IHst0_1 as [H|H]. + destruct st0_1; simpl in H; try tauto. clear H. destruct IHst0_2. * destruct st0_2; simpl in H; try tauto. exists (Some (join (pred n) p0)). eapply ex_intro; eauto. * destruct H as [e0 H]. exists e0. destruct H as [st H]. exists (bp n (stop p e) st). auto. + destruct H as [e0 H]. exists e0. destruct H as [st H]. exists (bp n st st0_2). auto.,1,Proof
star_nstar,"forall st0 st1, star st0 st1 -> exists n, nstar n st0 st1.",1,Lemma
star_nstar_proof,intros. induction H0. rewrite Nat.add_0_r; auto. apply IHnstar in H. eapply nstar_tran in H; eauto. rewrite plus_n_Sm in H. eauto.,1,Proof
halt_size,"forall st, halt st <-> ssize st = 0.",1,Lemma
halt_size_proof,intros. induction H; auto. eapply star_transitive; eauto. eapply star_tran; eauto.,1,Proof
step_size,"forall st0 e st1, step st0 e st1 -> S (ssize st1) = ssize st0.",1,Lemma
step_size_proof,intros. induction H. - exists 0; auto. - destruct IHstar as [n G]. exists (S n). rewrite <- Nat.add_1_l. eapply nstar_transitive; eauto. eapply nstar_tran; eauto.,1,Proof
step_count,"forall n t p e st, nstar n (conf t p e) st -> tsize t = n + ssize st.",1,Lemma
step_count_proof,split; intros. - destruct st; simpl in H; try tauto. - destruct st; simpl in H; try tauto; try discriminate. + simpl; auto. + destruct a; simpl in H; discriminate.,1,Proof
nlstar_transitive,"forall m n st0 tr0 st1 tr1 st2, nlstar m st0 tr0 st1 -> nlstar n st1 tr1 st2 -> nlstar (m + n) st0 (tr0 ++ tr1) st2.",1,Lemma
nlstar_transitive_proof,intros. induction H; simpl; auto; lia.,1,Proof
nlstar_lstar,"forall n st0 tr st1, nlstar n st0 tr st1 -> lstar st0 tr st1.",1,Lemma
nlstar_lstar_proof,induction n; intros. - inv H; simpl; auto. - inv H. apply IHn in H1. rewrite H1. apply step_size in H2. lia.,1,Proof
lstar_nlstar,"forall st0 tr st1, lstar st0 tr st1 -> exists n, nlstar n st0 tr st1.",1,Lemma
lstar_nlstar_proof,intros. apply step_count in H. apply halt_size. lia.,1,Proof
nlstar_step_size,"forall n st0 tr st1, nlstar n st0 tr st1 -> ssize st1 <= ssize st0.",1,Lemma
nlstar_step_size_proof,intros. induction H. - rewrite app_nil_l; auto. - apply IHnlstar in H0. rewrite <- app_comm_cons. eapply nlstar_tran; eauto. - apply IHnlstar in H0. eapply nlstar_silent_tran; eauto.,1,Proof
lstar_nlstar_size,"forall st0 tr st1, lstar st0 tr st1 -> nlstar (ssize st0 - ssize st1) st0 tr st1.",1,Lemma
lstar_nlstar_size_proof,intros. induction H; auto. - eapply lstar_tran; eauto. - eapply lstar_silent_tran; eauto.,1,Proof
rlstar_transitive,"forall m n st0 tr0 st1 tr1 st2, rlstar m st0 tr0 st1 -> rlstar n st1 tr1 st2 -> rlstar (m + n) st0 (tr0 ++ tr1) st2.",1,Lemma
rlstar_transitive_proof,intros. induction H. - exists 0; auto. - destruct IHlstar as [n G]. exists (S n). eapply nlstar_tran; eauto. - destruct IHlstar as [n G]. exists (S n). eapply nlstar_silent_tran; eauto.,1,Proof
rlstar_lstar,"forall n st0 tr st1, rlstar n st0 tr st1 -> lstar st0 tr st1.",1,Lemma
rlstar_lstar_proof,intros. induction H; auto; apply step_size in H; lia.,1,Proof
lstar_rlstar,"forall st0 tr st1, lstar st0 tr st1 -> exists n, rlstar n st0 tr st1.",1,Lemma
lstar_rlstar_proof,intros. induction H. - rewrite Nat.sub_diag; auto. - pose proof H as G. apply step_size in G. rewrite <- G. rewrite <- minus_Sn_m. + eapply nlstar_tran; eauto. + apply nlstar_step_size in IHlstar; auto. - pose proof H as G. apply step_size in G. rewrite <- G. rewrite <- minus_Sn_m. + eapply nlstar_silent_tran; eauto. + apply nlstar_step_size in IHlstar; auto.,1,Proof
rlstar_nlstar,"forall n st0 tr st1, rlstar n st0 tr st1 <-> nlstar n st0 tr st1.",1,Lemma
rlstar_nlstar_proof,intros. induction H0. - rewrite Nat.add_0_r; rewrite app_nil_r; simpl; auto. - apply IHrlstar in H. rewrite Nat.add_succ_r. rewrite app_assoc. eapply rlstar_tran; eauto. - apply IHrlstar in H. rewrite Nat.add_succ_r. eapply rlstar_silent_tran; eauto.,1,Proof
esize_tr,"forall t p e tr, trace t p e tr -> length tr = esize t.",1,Lemma
esize_tr_proof,"Allowed. Inductive traceS: St -> list Ev -> Prop := | tstop: forall p e, traceS (stop p e) [] | tconf: forall t tr p e, trace t p e tr -> traceS (conf t p e) tr | trem: forall st tr j p, traceS st tr -> traceS (rem j p st) (tr ++ [(rpy (pred j) p (pl st) (seval st))]) | tls: forall st tr1 t tr2, traceS st tr1 -> trace t (pl st) (seval st) tr2 -> traceS (ls st t) (tr1 ++ tr2) | tbsl: forall st tr1 t p e tr2 j, traceS st tr1 -> trace t p e tr2 -> traceS (bsl j st t p e) (tr1 ++ tr2 ++ [(join (pred j) p )]) | tbsr: forall st tr j e, traceS st tr -> traceS (bsr j e st) (tr ++ [(join (pred j) (pl st) )]) | tbp: forall st1 tr1 st2 tr2 tr3 j, traceS st1 tr1 -> traceS st2 tr2 -> shuffle tr1 tr2 tr3 -> traceS (bp j st1 st2) (tr3 ++ [(join (pred j) (pl st2))]). #[export] Hint Constructors traceS : core. Fixpoint esizeS s:= match s with | stop _ _ => 0 | conf t _ _ => esize t | rem _ _ st => 1 + esizeS st | ls st t => esizeS st + esize t | bsl _ st t _ _ => 1 + esizeS st + esize t | bsr _ _ st => 1 + esizeS st | bp _ st1 st2 => 1 + esizeS st1 + esizeS st2 end. Ltac inv_trace := match goal with | H:trace (?C _) _ _ _ |- _ => inv H end. Lemma esize_tr: forall t p e tr, trace t p e tr -> length tr = esize t. Proof. induction t; intros; inv_trace; simpl; autorewrite with list; simpl; auto; try ( try find_apply_lem_hyp shuffle_length; repeat find_apply_hyp_hyp; lia).",1,Proof
esizeS_tr,"forall st tr, traceS st tr -> length tr = esizeS st.",1,Lemma
esizeS_tr_proof,induction st; intros; inv_traceS; simpl; auto; try (destruct a; find_apply_lem_hyp esize_tr; tauto); repeat find_apply_lem_hyp esize_tr; repeat (rewrite app_length; simpl); repeat find_apply_hyp_hyp; repeat find_apply_lem_hyp shuffle_length; try lia.,1,Proof
step_silent_tr,"forall st st' tr, step st None st' -> traceS st' tr -> traceS st tr.",1,Lemma
step_silent_tr_proof,induction st; intros; inv H; inv H0. - constructor. constructor; auto. solve_by_inversion. - find_copy_apply_lem_hyp step_pl_eq. find_copy_apply_lem_hyp step_seval. jkjke'. jkjke'. - constructor. eauto. find_apply_lem_hyp step_pl_eq. find_copy_apply_lem_hyp step_seval. cbn in *. invc H. repeat find_rewrite. assert (traceS st tr1) by eauto. assert (seval st = seval st1). { eapply step_seval. eassumption. } repeat find_rewrite. eauto. - erewrite <- app_nil_l. constructor; auto. - eauto. - erewrite <- app_nil_l. apply tbsl; auto; simpl; auto. invc H. invc H5. eauto. - find_eapply_hyp_hyp; eauto. find_copy_apply_lem_hyp step_seval. find_copy_apply_lem_hyp step_pl_eq. jkjke'. - eauto. - find_copy_apply_hyp_hyp; eauto. find_copy_apply_lem_hyp step_seval. find_copy_apply_lem_hyp step_pl_eq. jkjke'.,1,Proof
step_evt_tr,"forall st st' ev tr, step st (Some ev) st' -> traceS st' tr -> traceS st (ev::tr).",1,Lemma
step_evt_tr_proof,induction st; intros; inv H; inv H0. - constructor. constructor. - constructor. apply tatt. simpl. solve_by_inversion. - constructor. apply tbseq; auto. solve_by_inversion. - constructor. eapply tbpar; eauto; solve_by_inversion. - find_copy_apply_lem_hyp step_seval. find_copy_apply_lem_hyp step_pl_eq. jkjke'. jkjke'. rewrite app_comm_cons; eauto. - rewrite <- app_nil_l. econstructor; eauto. - find_copy_apply_lem_hyp step_seval. find_copy_apply_lem_hyp step_pl_eq. rewrite app_comm_cons; auto. apply tls; try jkjk; eauto. repeat find_rewrite. eauto. - find_copy_apply_lem_hyp step_seval. rewrite app_comm_cons; auto. eauto. - find_copy_apply_lem_hyp step_seval. find_copy_apply_lem_hyp step_pl_eq. rewrite app_comm_cons. jkjke'. - rewrite <- app_nil_l; constructor; auto. - find_copy_apply_lem_hyp step_seval. rewrite app_comm_cons. find_eapply_lem_hyp shuffle_left. eapply tbp; eauto. - find_copy_apply_lem_hyp step_seval. find_copy_apply_lem_hyp step_pl_eq. rewrite app_comm_cons. find_eapply_lem_hyp shuffle_right. jkjke'. - rewrite <- app_nil_l; auto. eapply tbp; eauto.,1,Proof
nlstar_trace_helper,"forall e p n st0 tr st1, step st0 e st1 -> nlstar n st1 tr (stop p (seval st0)) -> nlstar n st1 tr (stop p (seval st1)).",1,Lemma
nlstar_trace_helper_proof,intros e p n st0 tr st1 H G. apply step_seval in H. rewrite <- H. auto.,1,Proof
nlstar_trace,"forall n p st tr, nlstar n st tr (stop p (seval st)) -> traceS st tr.",1,Lemma
nlstar_trace_proof,induction n; intros; inv H; auto; eapply nlstar_trace_helper in H2; eauto; apply IHn in H2; auto. - eapply step_evt_tr; eauto. - eapply step_silent_tr; eauto.,1,Proof
lstar_trace,"forall t p e tr, well_formed_r_annt t -> lstar (conf t p e) tr (stop p (aeval t p e)) -> trace t p e tr.",1,Lemma
lstar_trace_proof,intros. apply lstar_nlstar in H0. destruct H0. apply nlstar_trace in H0. inv H0; auto.,1,Proof
evsubT_transitive,"forall e e' e'', EvSubT e e' -> EvSubT e' e'' -> EvSubT e e''.",1,Lemma
evsubT_transitive_proof,intros. generalizeEverythingElse e''. induction e''; intros; try evSubTFacts; eauto.,1,Proof
evsub_etfun,"forall e e', EvSub e e' -> EvSubT (et_fun e) (et_fun e').",1,Lemma
evsub_etfun_proof,intros. induction H; intros; cbn in *; eauto.,1,Proof
evsub_hh,"forall e e' e0, EvSub e0 e' -> EvSubT (et_fun e') e -> EvSubT (et_fun e0) e.",1,Lemma
evsub_hh_proof,intros. generalizeEverythingElse e. induction e; intros; ff. - invc H0. jkjke. assert (e' = mtc). { destruct e'; try solve_by_inversion. } subst. ff. - invc H0. jkjke. destruct e'; try solve_by_inversion. ff. - invc H0. + destruct f. ++ destruct e'; ff. ++ destruct e'; ff. ++ destruct e'; ff. invc H; ff; eauto. ++ destruct e'; ff. ++ destruct e'; ff. + eauto. - invc H0. + destruct e'; ff. invc H; ff; eauto. + eauto. + eauto.,1,Proof
evsub_transitive,"forall e e' e'', EvSub e e' -> EvSub e' e'' -> EvSub e e''.",1,Lemma
evsub_transitive_proof,intros e e' e'' H H0. generalizeEverythingElse e''. induction e''; intros; ff; invc H0; eauto.,1,Proof
always_some,"forall t vm_st vm_st' op, build_cvm t vm_st = (op, vm_st') -> op = Some tt.",1,Lemma
always_some_proof,induction t; intros. - destruct a; try destruct a; try (df; tauto). - repeat (df; try dohtac; df). tauto. - df. destruct o eqn:hhh; try (df; eauto). - df. repeat break_match; try ( df; eauto). - df. dohtac. df. simpl. assert (o = Some tt) by eauto. subst. vmsts. df. tauto.,1,Proof
pl_immut,"forall t e tr p i, st_pl (execSt (build_cvm t) {| st_ev := e; st_trace := tr; st_pl := p; st_evid := i|}) = p.",1,Lemma
pl_immut_proof,induction t; intros. - destruct a; try destruct a; try reflexivity. - df. reflexivity. - simpl in *. monad_unfold. repeat break_match; try solve_by_inversion. df. annogo. simpl. assert (p = st_pl0). { edestruct IHt1. jkjke. } assert (st_pl0 = st_pl). { edestruct IHt2. jkjk_s. } congruence. - annogo. df. repeat break_match; try solve_by_inversion; repeat find_inversion; repeat dunit; simpl in *; vmsts; simpl in *. + assert (p = st_pl0). { edestruct IHt1. jkjk_s; eauto. } assert (st_pl0 = st_pl). { edestruct IHt2. jkjk_s; eauto. } congruence. + assert (p = st_pl). { edestruct IHt1. jkjk_s; eauto. } assert (st_pl = st_pl0). { edestruct IHt2. jkjk_s; eauto. } congruence. + symmetry. edestruct IHt1. jkjk_s; eauto. + symmetry. edestruct IHt1. jkjk_s; eauto. - annogo. df. repeat break_let. repeat break_match; try solve_by_inversion; repeat find_inversion; repeat dunit; simpl in * ; vmsts; simpl in *. + assert (p = st_pl). { edestruct IHt1. jkjke. } congruence. + assert (p = st_pl). { edestruct IHt1. jkjke. } congruence.,1,Proof
st_congr,"forall st tr e p i, st_ev st = e -> st_trace st = tr -> st_pl st = p -> st_evid st = i -> st = {| st_ev := e; st_trace := tr; st_pl := p; st_evid := i |}.",1,Lemma
